RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11320,도봉구,10800,도봉동,1,대지,0062,0043,도봉 투웨니퍼스트 2단지,2025-02-17,18700,29.66,38.51,11.0,,,null,오피스텔,중개거래,서울 도봉구
2025,11140,중구,16200,신당동,1,대지,0372,0066,(372-66),2025-02-17,60000,63.9,0.0,2.0,,,2010,아파트,중개거래,서울 중구
2025,11530,구로구,10700,개봉동,1,대지,0489,0000,개봉동현대아이파크,2025-02-17,81000,84.98,0.0,3.0,,,2006,아파트,직거래,
2025,11470,양천구,10300,신월동,1,대지,0420,0001,반도빌리지,2025-02-17,41900,41.04,24.0,6.0,,,2022,연립다세대,직거래,
2025,11500,강서구,10500,마곡동,1,대지,0739,0004,마곡 헤리움1차,2025-02-17,17800,29.14,41.19,8.0,,,2015,오피스텔,중개거래,서울 강서구
2025,11260,중랑구,10100,면목동,1,대지,0101,0026,선경씨티빌,2025-02-17,33000,59.4,34.0,3.0,,,2002,연립다세대,중개거래,서울 중랑구
2025,11110,종로구,11800,내수동,1,대지,0075,0000,용비어천가,2025-02-17,35700,34.47,43.65,17.0,,,2004,오피스텔,중개거래,서울 종로구
2025,11260,중랑구,10600,신내동,1,대지,0445,0001,브라운하우스,2025-02-17,26400,49.49,32.0,4.0,,,2013,연립다세대,중개거래,"경기 구리시, 서울 중랑구"
2025,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2025-02-17,367500,124.22,0.0,28.0,,,2008,아파트,중개거래,서울 송파구
2025,11110,종로구,12000,신문로1가,1,대지,0163,0000,광화문오피시아빌딩,2025-02-17,51000,41.71,57.61,22.0,,,2005,오피스텔,중개거래,서울 종로구
2025,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2025-02-17,270700,84.99,0.0,29.0,,,2008,아파트,중개거래,"서울 송파구, 서울 은평구"
2025,11320,도봉구,10700,창동,1,대지,0815,0000,창동2차현대,2025-02-17,86000,84.504,0.0,11.0,,,2001,아파트,중개거래,서울 도봉구
2025,11590,동작구,10200,상도동,1,대지,0210,0055,두손베스티움(210-55),2025-02-17,25900,28.015,18.0,3.0,,,2014,연립다세대,중개거래,서울 동작구
2025,11470,양천구,10100,신정동,1,대지,0971,0001,문화트윈타워,2025-02-17,11500,16.5,22.28,4.0,,,2018,오피스텔,직거래,
2025,11320,도봉구,10700,창동,1,대지,0038,0000,주공17단지,2025-02-17,34500,36.34,0.0,8.0,,,1989,아파트,중개거래,서울 도봉구
2025,11470,양천구,10100,신정동,1,대지,0971,0001,문화트윈타워,2025-02-17,11500,16.5,22.28,6.0,,,2018,오피스텔,직거래,
2025,11470,양천구,10100,신정동,1,대지,0971,0001,문화트윈타워,2025-02-17,11500,16.5,22.28,5.0,,,2018,오피스텔,직거래,
2025,11470,양천구,10100,신정동,1,대지,0971,0001,문화트윈타워,2025-02-17,11500,16.5,22.28,5.0,,,2018,오피스텔,직거래,
2025,11470,양천구,10100,신정동,1,대지,0971,0001,문화트윈타워,2025-02-17,11500,16.5,22.28,4.0,,,2018,오피스텔,직거래,
2025,11710,송파구,10800,문정동,1,대지,0624,0000,송파 아이파크,2025-02-17,27700,29.83,42.745,13.0,,,2015,오피스텔,중개거래,서울 송파구
2025,11440,마포구,11500,상수동,1,대지,0398,0000,래미안밤섬리베뉴Ⅱ,2025-02-17,165000,84.92,0.0,11.0,,,2014,아파트,중개거래,서울 마포구
2025,11545,금천구,10300,시흥동,1,대지,1026,0000,남서울힐스테이트,2025-02-17,92800,84.786,0.0,13.0,,,2014,아파트,중개거래,서울 금천구
2025,11740,강동구,10900,천호동,1,대지,0414,0000,두산위브센티움,2025-02-17,15300,31.37,44.64,20.0,,,2004,오피스텔,중개거래,서울 강동구
2025,11110,종로구,12100,신문로2가,1,대지,0171,0000,디팰리스,2025-02-17,153000,79.141,123.175,2.0,,,2020,오피스텔,중개거래,서울 종로구
2025,11740,강동구,10500,길동,1,대지,0327,0028,녹산(나동),2025-02-17,20000,38.39,34.0,1.0,,,1986,연립다세대,중개거래,서울 강동구
2025,11740,강동구,10200,고덕동,1,대지,0162,0000,누리안파크리움,2025-02-17,43000,29.5,19.0,4.0,,,2019,연립다세대,중개거래,서울 강동구
2025,11470,양천구,10200,목동,1,대지,0904,0000,목동신시가지4,2025-02-17,145000,48.69,0.0,19.0,,,1986,아파트,중개거래,경기 용인시 기흥구
2025,11620,관악구,10200,신림동,1,대지,0597,0088,수정맨션,2025-02-17,28000,64.39,39.0,3.0,,,1997,연립다세대,중개거래,서울 관악구
2025,11440,마포구,12500,성산동,1,대지,0234,0031,월드하우스,2025-02-17,38000,38.49,23.0,3.0,,,2017,연립다세대,중개거래,서울 마포구
2025,11560,영등포구,13200,신길동,1,대지,0255,0009,신길AK푸르지오,2025-02-17,90250,49.466,0.0,18.0,분양권,,0,아파트,직거래,
2025,11200,성동구,10200,하왕십리동,1,대지,1058,0000,극동미라주,2025-02-17,108000,84.33,0.0,11.0,,,2001,아파트,중개거래,서울 성동구
2025,11200,성동구,12200,용답동,1,대지,0232,0001,신창비바패밀리,2025-02-17,32000,65.95,90.91,5.0,,,2006,오피스텔,중개거래,서울 성동구
2025,11620,관악구,10100,봉천동,1,대지,0858,0006,WD세븐스,2025-02-17,25400,17.56,24.13,17.0,,,2020,오피스텔,중개거래,"서울 관악구, 서울 영등포구"
2025,11590,동작구,10300,상도1동,1,대지,0453,0000,궁전맨션,2025-02-17,52000,84.92,42.0,1.0,,,1997,연립다세대,중개거래,서울 동작구
2025,11380,은평구,10300,불광동,1,대지,0633,0000,북한산현대홈타운,2025-02-17,75000,84.995,0.0,1.0,,,2004,아파트,중개거래,서울 은평구
2025,11710,송파구,10800,문정동,1,대지,0145,0000,문정시영,2025-02-17,66000,39.69,0.0,14.0,,,1989,아파트,중개거래,서울 송파구
2025,11560,영등포구,13300,대림동,1,대지,0604,0101,건청빌라,2025-02-17,40000,73.71,46.0,3.0,,,2004,연립다세대,중개거래,서울 영등포구
2025,11740,강동구,10900,천호동,1,대지,0169,0009,다성이즈빌(169-9),2025-02-17,18000,21.92,7.0,7.0,,,2016,연립다세대,중개거래,서울 강동구
2025,11470,양천구,10200,목동,1,대지,0904,0000,목동신시가지4,2025-02-17,115000,48.69,0.0,3.0,,,1986,아파트,중개거래,서울 영등포구
2025,11545,금천구,10100,가산동,1,대지,0140,0036,비즈트위트 바이올렛 5차,2025-02-17,10900,17.76,24.4157,3.0,,,2014,오피스텔,중개거래,서울 금천구
2025,11530,구로구,10200,구로동,1,대지,1259,0000,구일우성,2025-02-17,42900,59.44,0.0,1.0,,,1998,아파트,중개거래,서울 구로구
2025,11410,서대문구,11900,북가좌동,1,대지,0481,0000,DMC래미안e편한세상,2025-02-17,121000,84.94,0.0,19.0,,,2012,아파트,중개거래,서울 서대문구
2025,11500,강서구,10900,방화동,1,대지,0829,0000,오피앙2,2025-02-17,6500,22.5,31.75,8.0,,,2002,오피스텔,중개거래,서울 강서구
2025,11680,강남구,11500,수서동,1,대지,0716,0000,사이룩스,2025-02-17,23000,32.58,43.61,6.0,,,2003,오피스텔,중개거래,서울 강남구
2025,11680,강남구,10400,청담동,1,대지,0005,0000,경원오피스텔,2025-02-17,25300,22.77,31.66,9.0,,,1991,오피스텔,중개거래,서울 강남구
2025,11110,종로구,17700,평동,1,대지,0233,0000,경희궁자이(3단지),2025-02-17,178000,59.471,0.0,5.0,,,2017,아파트,중개거래,서울 종로구
2025,11470,양천구,10100,신정동,1,대지,0314,0000,목동신시가지8,2025-02-17,144800,54.94,0.0,19.0,,,1987,아파트,중개거래,"서울 강서구, 서울 양천구"
2025,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,2025-02-17,129000,59.98,0.0,19.0,,,2021,아파트,중개거래,"서울 동대문구, 서울 영등포구"
2025,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,2025-02-17,213500,108.28,0.0,7.0,,,1987,아파트,중개거래,서울 양천구
2025,11740,강동구,10500,길동,1,대지,0350,0003,더힐스빌,2025-02-17,33500,29.97,13.0,7.0,,,2020,연립다세대,중개거래,서울 강동구
2025,11380,은평구,10900,신사동,1,대지,0200,0186,명남더블레스,2025-02-17,35500,50.94,31.0,3.0,,,2015,연립다세대,중개거래,서울 은평구
2025,11545,금천구,10100,가산동,1,대지,0235,0055,계영아트빌,2025-02-17,29500,76.94,46.0,2.0,,,2002,연립다세대,중개거래,서울 금천구
2025,11290,성북구,10300,돈암동,1,대지,0636,0000,이수브라운스톤돈암,2025-02-17,76000,59.99,0.0,12.0,,,2004,아파트,중개거래,서울 성북구
2025,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,2025-02-17,132500,55.02,0.0,7.0,,,1987,아파트,중개거래,서울 양천구
2025,11140,중구,12500,충무로2가,1,대지,0048,0002,명동 엠퍼스트플레이스,2025-02-17,52000,41.29,60.68,12.0,,,2007,오피스텔,중개거래,서울 중구
2025,11200,성동구,11300,옥수동,1,대지,0561,0000,래미안 옥수 리버젠,2025-02-17,170000,59.84,0.0,4.0,,,2012,아파트,중개거래,"경기 성남시 분당구, 서울 성동구"
2025,11680,강남구,10100,역삼동,1,대지,0832,0033,성우스타우스오피스텔,2025-02-17,27000,37.49,48.13,4.0,,,2004,오피스텔,중개거래,서울 강남구
2025,11740,강동구,10900,천호동,1,대지,0361,0000,성우스타팰리스,2025-02-17,45000,34.65,18.0,6.0,,,2019,연립다세대,중개거래,서울 강동구
2025,11470,양천구,10100,신정동,1,대지,0327,0000,목동신시가지13,2025-02-17,131500,53.9,0.0,7.0,,,1987,아파트,중개거래,서울 양천구
2025,11260,중랑구,10300,중화동,1,대지,0455,0000,성우스타팰리스,2025-02-17,31000,39.27,24.0,3.0,,,2014,연립다세대,직거래,
2025,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,2025-02-17,228000,79.24,0.0,11.0,,,1971,아파트,중개거래,서울 영등포구
2025,11200,성동구,11000,금호동2가,1,대지,0501,0011,롯데아트빌,2025-02-17,89000,55.74,36.0,3.0,,,2002,연립다세대,중개거래,서울 성동구
2025,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2025-02-17,355000,119.93,0.0,7.0,,,2008,아파트,중개거래,서울 송파구
2025,11470,양천구,10300,신월동,1,대지,0470,0011,신영리치빌(470-11),2025-02-17,20000,27.91,19.0,4.0,,,2013,연립다세대,중개거래,서울 양천구
2025,11410,서대문구,11200,대현동,1,대지,0144,0000,신촌럭키,2025-02-17,76000,59.7,0.0,3.0,,20250224,1999,아파트,중개거래,서울 서대문구
2025,11290,성북구,13000,보문동1가,1,대지,0228,0000,보문리슈빌하우트,2025-02-17,107000,59.791,0.0,15.0,,,2022,아파트,중개거래,서울 성북구
2025,11680,강남구,10500,삼성동,1,대지,0017,0000,삼성동롯데아파트,2025-02-17,237000,91.77,0.0,4.0,,,2000,아파트,중개거래,"서울 강남구, 서울 송파구"
2025,11680,강남구,10500,삼성동,1,대지,0017,0000,삼성동롯데아파트,2025-02-17,223000,84.87,0.0,8.0,,,2000,아파트,중개거래,서울 강남구
2025,11500,강서구,10300,화곡동,1,대지,1107,0003,연우넥스트뷰,2025-02-17,13400,17.32,22.61,11.0,,,2018,오피스텔,중개거래,서울 강서구
2025,11260,중랑구,10600,신내동,1,대지,0816,0000,신내우디안1단지,2025-02-17,71200,84.65,0.0,18.0,,,2014,아파트,중개거래,서울 중랑구
2025,11470,양천구,10300,신월동,1,대지,0933,0009,보은주택(나동),2025-02-17,24000,41.64,32.0,1.0,,,1986,연립다세대,중개거래,서울 양천구
2025,11305,강북구,10300,수유동,1,대지,0555,0027,라온하우스B동,2025-02-17,27000,65.64,46.0,3.0,,,2016,연립다세대,중개거래,서울 강북구
2025,11590,동작구,10500,흑석동,1,대지,0010,0000,명수대현대,2025-02-17,177500,78.07,0.0,9.0,,,1988,아파트,중개거래,서울 동작구
2025,11740,강동구,10300,상일동,1,대지,0513,0000,고덕센트럴IPARK,2025-02-17,152000,84.91,0.0,4.0,,,2019,아파트,중개거래,서울 강동구
2025,11680,강남구,10100,역삼동,1,대지,0755,0004,e-편한세상,2025-02-17,233000,59.606,0.0,19.0,,,2005,아파트,중개거래,서울 강남구
2025,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2025-02-17,173000,84.93,0.0,9.0,,,2020,아파트,중개거래,서울 강동구
2025,11350,노원구,10600,중계동,1,대지,0161,0001,중앙하이츠,2025-02-17,64000,84.98,0.0,13.0,,,1998,아파트,중개거래,서울 노원구
2025,11500,강서구,10900,방화동,1,대지,0558,0001,율창메느하빌(1동),2025-02-17,18500,39.77,21.0,4.0,,,2002,연립다세대,중개거래,서울 강서구
2025,11560,영등포구,13200,신길동,1,대지,0621,0003,하이빌1차,2025-02-16,46300,48.72,30.0,3.0,,,2018,연립다세대,중개거래,"서울 동작구, 서울 영등포구"
2025,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,2025-02-16,19000,24.021,34.5019,13.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11380,은평구,11000,증산동,1,대지,0169,0003,청록,2025-02-16,55000,84.9,0.0,2.0,,,2004,아파트,중개거래,서울 은평구
2025,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,2025-02-16,69000,59.4,0.0,13.0,,,1999,아파트,중개거래,서울 서대문구
2025,11545,금천구,10300,시흥동,1,대지,0837,0005,첼시하우스,2025-02-16,23800,28.35,16.0,4.0,,,2015,연립다세대,중개거래,서울 금천구
2025,11350,노원구,10400,하계동,1,대지,0273,0000,장미(시영6),2025-02-16,52000,49.5,0.0,2.0,,,1989,아파트,중개거래,서울 노원구
2025,11230,동대문구,10900,휘경동,1,대지,0319,0005,휘경동 코업레지던스,2025-02-16,7000,13.86,19.02,3.0,,,2002,오피스텔,중개거래,서울 동대문구
2025,11305,강북구,10300,수유동,1,대지,0192,0061,영남,2025-02-16,44500,84.9,0.0,6.0,,,1997,아파트,중개거래,서울 강북구
2025,11380,은평구,10700,응암동,1,대지,0099,0070,한주파크빌,2025-02-16,25500,26.7,16.0,5.0,,,2022,연립다세대,직거래,
2025,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,2025-02-16,312000,84.94,0.0,28.0,,,2019,아파트,중개거래,서울 강남구
2025,11200,성동구,11200,금호동4가,1,대지,1553,0000,힐스테이트서울숲리버,2025-02-16,150000,59.98,0.0,8.0,,,2018,아파트,중개거래,"서울 성동구, 인천 부평구"
2025,11470,양천구,10200,목동,1,대지,0739,0005,목동길성그랑프리텔,2025-02-16,64000,77.933,0.0,5.0,,,2003,아파트,중개거래,서울 양천구
2025,11620,관악구,10200,신림동,,,,,,2025-02-16,52500,194.55,145.0,0.0,,,1985,단독다가구,중개거래,서울 관악구
2025,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,2025-02-16,131700,59.98,0.0,26.0,,,2021,아파트,중개거래,서울 영등포구
2025,11200,성동구,12200,용답동,3,블럭,0108,0001,청계리버뷰자이,2025-02-16,109845,59.897,0.0,33.0,분양권,,0,아파트,중개거래,서울 성동구
2025,11110,종로구,14000,삼청동,1,대지,0035,0149,(35-149),2025-02-16,30000,38.58,24.0,2.0,,,2001,연립다세대,중개거래,경기 고양시 덕양구
2025,11680,강남구,11000,압구정동,1,대지,0486,0000,한양4,2025-02-16,435000,101.09,0.0,6.0,,,1978,아파트,중개거래,"서울 강남구, 서울 용산구"
2025,11740,강동구,10800,성내동,1,대지,0551,0004,다성이즈빌,2025-02-16,27350,35.11,0.0,10.0,,,2014,아파트,중개거래,서울 강동구
2025,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),2025-02-16,60500,59.38,0.0,9.0,,,1999,아파트,중개거래,서울 노원구
2025,11380,은평구,10900,신사동,1,대지,0370,0000,은평신사두산위브,2025-02-16,81500,84.997,0.0,12.0,,,2006,아파트,중개거래,서울 은평구
2025,11380,은평구,10200,녹번동,1,대지,0282,0000,힐스테이트녹번,2025-02-16,103000,59.938,0.0,19.0,,,2019,아파트,중개거래,서울 은평구
2025,11380,은평구,10800,역촌동,1,대지,0234,0000,개성팰리스,2025-02-16,23000,58.0,0.0,4.0,,,2012,아파트,직거래,
2025,11545,금천구,10300,시흥동,1,대지,0977,0011,칠성(3),2025-02-16,37000,71.68,0.0,4.0,,,2003,아파트,중개거래,경기 안양시 만안구
2025,11530,구로구,10600,고척동,1,대지,0296,0000,대우,2025-02-16,53900,59.97,0.0,2.0,,,1999,아파트,중개거래,서울 구로구
2025,11170,용산구,11200,원효로1가,1,대지,0041,0000,용산더프라임,2025-02-16,77000,38.61,0.0,3.0,,,2014,아파트,중개거래,서울 용산구
2025,11290,성북구,13300,정릉동,1,대지,1035,0000,정릉2차e-편한세상,2025-02-16,81800,84.4,0.0,3.0,,,2009,아파트,중개거래,서울 성북구
2025,11380,은평구,10900,신사동,1,대지,0170,0012,새절역 두산위브 트레지움,2025-02-16,75750,59.97,0.0,10.0,입주권,,0,아파트,중개거래,서울 은평구
2025,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2025-02-16,71700,59.34,0.0,16.0,,,2000,아파트,중개거래,서울 동대문구
2025,11500,강서구,10600,내발산동,1,대지,0749,0000,마곡수명산파크5단지,2025-02-16,86500,59.87,0.0,5.0,,,2008,아파트,중개거래,서울 강서구
2025,11410,서대문구,11700,연희동,1,대지,0740,0000,성원,2025-02-16,103500,115.06,0.0,15.0,,,2001,아파트,중개거래,서울 서대문구
2025,11380,은평구,10400,갈현동,1,대지,0422,0012,금하베스트,2025-02-16,28000,36.31,21.0,5.0,,,2016,연립다세대,중개거래,서울 은평구
2025,11200,성동구,10200,하왕십리동,1,대지,1061,0000,왕십리풍림아이원,2025-02-16,93000,59.936,0.0,1.0,,,2004,아파트,중개거래,서울 성동구
2025,11200,성동구,10200,하왕십리동,1,대지,1071,0000,왕십리자이,2025-02-16,125000,59.99,0.0,4.0,,,2017,아파트,중개거래,서울 성동구
2025,11740,강동구,10700,암사동,1,대지,0495,0039,정아트빌,2025-02-16,31000,26.73,16.0,3.0,,,2014,연립다세대,중개거래,서울 강동구
2025,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),2025-02-16,55000,58.01,0.0,6.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),2025-02-16,54000,58.01,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
2025,11650,서초구,10800,서초동,1,대지,1582,0003,서초센트럴IPARK,2025-02-16,30000,24.755,38.6411,3.0,,,2020,오피스텔,중개거래,서울 서초구
2025,11230,동대문구,11000,이문동,1,대지,0064,0000,쌍용,2025-02-16,66400,59.99,0.0,5.0,,,2000,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10200,용두동,1,대지,0105,0040,(105-40),2025-02-16,19000,37.93,26.0,-1.0,,,1996,연립다세대,중개거래,서울 동대문구
